taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1317666	Emeryopone buttelreepeni Forel, 1912	1317666	Emeryopone buttelreepeni Forel, 1912	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Emeryopone	1317663	Emeryopone buttelreepeni	1317666	
1319249	Tetraponera punctulata Smith, 1877	1319249	Tetraponera punctulata Smith, 1877	425	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetraponera	1319181	Tetraponera punctulata	1319249	
1319810	Pachycondyla wasmannii (Forel, 1887)	1319810	Pachycondyla wasmannii (Forel, 1887)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pachycondyla	1319685	Pachycondyla wasmannii	1319810	
1320353	Strumigenys nevermanni Brown, 1959	1320353	Strumigenys nevermanni Brown, 1959	55	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Strumigenys	1320203	Strumigenys nevermanni	1320353	
1321357	Leptogenys foreli Mann, 1919	1321357	Leptogenys foreli Mann, 1919	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptogenys	1321215	Leptogenys foreli	1321357	
1321841	Pheidole diligens (Smith, 1858)	1321841	Pheidole diligens (Smith, 1858)	109	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole diligens	1321841	
1324351	Crematogaster lango Weber, 1943	1324351	Crematogaster lango Weber, 1943	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster lango	1324351	
1325616	Dorymyrmex emmaericaellus Kusnezov, 1951	1325616	Dorymyrmex emmaericaellus Kusnezov, 1951	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dorymyrmex	1325593	Dorymyrmex emmaericaellus	1325616	
1326707	Hypoponera perplexa (Mann, 1922)	1326707	Hypoponera perplexa (Mann, 1922)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Hypoponera	1326614	Hypoponera perplexa	1326707	
1327222	Melophorus aeneovirens (Lowne, 1865)	1327222	Melophorus aeneovirens (Lowne, 1865)	112	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Melophorus	1327214	Melophorus aeneovirens	1327222	
4674551	Macromischa Roger, 1863	4674551	Macromischa Roger, 1863	111	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Macromischa	4674551			
5033252	Camponotus nicobarensis Mayr, 1865	5033252	Camponotus nicobarensis Mayr, 1865	23	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus nicobarensis	5033252	
5033725	Camponotus whitei Wheeler, 1915	5033725	Camponotus whitei Wheeler, 1915	221	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus whitei	5033725	
5033927	Camponotus palpatus Emery, 1897	5033927	Camponotus palpatus Emery, 1897	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus palpatus	5033927	
5034374	Camponotus rectangularis willowsi Wheeler, 1933	5034374	Camponotus rectangularis willowsi Wheeler, 1933	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus rectangularis	5034373	
5034798	Camponotus tricoloratus Clark, 1941	5034798	Camponotus tricoloratus Clark, 1941	194	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus tricoloratus	5034798	
5034806	Camponotus curviscapus Emery, 1896	5034806	Camponotus curviscapus Emery, 1896	32	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus curviscapus	5034806	
5035229	Solenopsis trihasta Santschi, 1923	5035229	Solenopsis trihasta Santschi, 1923	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Solenopsis	9107211	Solenopsis trihasta	5035229	
5035535	Myrmecia nigriscapa Roger, 1861	5035535	Myrmecia nigriscapa Roger, 1861	233	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmecia	1317709	Myrmecia nigriscapa	5035535	
5035732	Azteca instabilis major Forel, 1899	5035732	Azteca instabilis major Forel, 1899	6	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Azteca	1322845	Azteca instabilis	5035731	
6244484	Dorylus nigricans arcens (Westwood, 1847)	6244484	Dorylus nigricans arcens (Westwood, 1847)	6	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dorylus	1317800	Dorylus nigricans	1317868	
6244499	Cardiocondyla wroughtonii obscurior Wheeler, 1929	6244499	Cardiocondyla wroughtonii obscurior Wheeler, 1929	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cardiocondyla	1317100	Cardiocondyla wroughtonii	1317124	
6244729	Polyrhachis hippomanes lucidula Emery, 1893	6244729	Polyrhachis hippomanes lucidula Emery, 1893	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis hippomanes	1318202	
6246857	Pachycondyla rubra javana (Forel, 1905)	6246857	Pachycondyla rubra javana (Forel, 1905)	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pachycondyla	1319685	Pachycondyla rubra	1319840	
7480283	Pheidole megacephala var. spinosa	7480283	Pheidole megacephala var. spinosa	56	VARIETY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole megacephala	1322635	
7668545	Pheidole gravida	7668545	Pheidole gravida	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole gravida	7668545	
7782627	Odontophotopsis quadridentata Schuster, 1958	7782627	Odontophotopsis quadridentata Schuster, 1958	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Odontophotopsis	4673718	Odontophotopsis quadridentata	7782627	
7838635	Belonopelta darwini var. madecassa Emery, 1899	6246859	Pachycondyla darwinii madecassa (Emery, 1899)	1	VARIETY	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pachycondyla	1319685	Pachycondyla darwinii	1319985	
7850945	Ponera ragusai Emery, 1894	1326756	Hypoponera ragusai (Emery, 1894)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Hypoponera	1326614	Hypoponera ragusai	1326756	
7917141	Polyrhachis simulans	7917141	Polyrhachis simulans	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis simulans	7917141	
8011623	Formica rufibarbis volgensis Ruzsky, 1914	8011623	Formica rufibarbis volgensis Ruzsky, 1914	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Formica	1314840	Formica rufibarbis	1315117	
8195904	Calyptomyrmex ryderae	8195904	Calyptomyrmex ryderae	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Calyptomyrmex	1315779	Calyptomyrmex ryderae	8195904	
8324213	Nesomyrmex cederbergensis	8324213	Nesomyrmex cederbergensis	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Nesomyrmex	7731605	Nesomyrmex cederbergensis	8324213	
8563594	Proiridomyrmex rotundatus LaPolla & Greenwalt, 2015	8563594	Proiridomyrmex rotundatus LaPolla & Greenwalt, 2015	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Proiridomyrmex	4680453	Proiridomyrmex rotundatus	8563594	
8845220	Myrmica liui Chen, Zhou & Huang, 2016	8845220	Myrmica liui Chen, Zhou & Huang, 2016	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmica	1318775	Myrmica liui	8845220	
11096300	Mycetomoellerius relictus (Borgmeier, 1934)	1326471	Trachymyrmex relictus Borgmeier, 1934	5	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Trachymyrmex	1326422	Trachymyrmex relictus	1326471	
1314649	Monomorium criniceps (Mayr, 1879)	1314649	Monomorium criniceps (Mayr, 1879)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Monomorium	1314419	Monomorium criniceps	1314649	
1316086	Aphaenogaster espadaleri Cagniant, 1984	1316086	Aphaenogaster espadaleri Cagniant, 1984	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Aphaenogaster	1315863	Aphaenogaster espadaleri	1316086	
1316591	Acropyga smithii Forel, 1893	1316591	Acropyga smithii Forel, 1893	152	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Acropyga	1316546	Acropyga smithii	1316591	
1316900	Axinidris occidentalis Shattuck, 1991	1316900	Axinidris occidentalis Shattuck, 1991	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Axinidris	1316890	Axinidris occidentalis	1316900	
1317672	Strongylognathus alboini Finzi, 1924	1317672	Strongylognathus alboini Finzi, 1924	20	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Strongylognathus	1317667	Strongylognathus alboini	1317672	VU
1318099	Polyrhachis bubastes Smith, 1863	1318099	Polyrhachis bubastes Smith, 1863	15	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis bubastes	1318099	
1318178	Polyrhachis pressa Mayr, 1862	1318178	Polyrhachis pressa Mayr, 1862	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis pressa	1318178	
1318255	Polyrhachis crawleyi Forel, 1916	1318255	Polyrhachis crawleyi Forel, 1916	31	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis crawleyi	1318255	
1318606	Polyrhachis furcata Smith, 1858	1318606	Polyrhachis furcata Smith, 1858	42	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis furcata	1318606	
1318743	Vollenhovia overbecki Viehmeyer, 1916	1318743	Vollenhovia overbecki Viehmeyer, 1916	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Vollenhovia	1318687	Vollenhovia overbecki	1318743	
1319042	Myrmelachista goeldii Forel, 1903	1319042	Myrmelachista goeldii Forel, 1903	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmelachista	1319000	Myrmelachista goeldii	1319042	
1319295	Tetraponera laeviceps (Smith, 1877)	1319295	Tetraponera laeviceps (Smith, 1877)	144	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetraponera	1319181	Tetraponera laeviceps	1319295	
1319516	Anochetus haytianus Wheeler & Mann, 1914	1319516	Anochetus haytianus Wheeler & Mann, 1914	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Anochetus	1319461	Anochetus haytianus	1319516	
1319540	Anochetus angolensis Brown, 1978	1319540	Anochetus angolensis Brown, 1978	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Anochetus	1319461	Anochetus angolensis	1319540	
1319721	Pachycondyla talpa (Andre, 1890)	1319721	Pachycondyla talpa (Andre, 1890)	22	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pachycondyla	1319685	Pachycondyla talpa	1319721	
1320207	Strumigenys adrasora Bolton, 1983	1320207	Strumigenys adrasora Bolton, 1983	15	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Strumigenys	1320203	Strumigenys adrasora	1320207	
1321054	Pyramica argiola (Emery, 1869)	1321054	Pyramica argiola (Emery, 1869)	19	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pyramica	1321015	Pyramica argiola	1321054	
1321363	Leptogenys hysterica Forel, 1900	1321363	Leptogenys hysterica Forel, 1900	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptogenys	1321215	Leptogenys hysterica	1321363	
1321849	Pheidole variabilis Mayr, 1876	1321849	Pheidole variabilis Mayr, 1876	47	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole variabilis	1321849	
1322233	Pheidole multidens Forel, 1902	1322233	Pheidole multidens Forel, 1902	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole multidens	1322233	
1322520	Pheidole laminata Emery, 1900	1322520	Pheidole laminata Emery, 1900	19	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole laminata	1322520	
1322702	Podomyrma Smith, 1859	1322702	Podomyrma Smith, 1859	1180	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Podomyrma	1322702			
1322731	Podomyrma kitschneri (Forel, 1915)	1322731	Podomyrma kitschneri (Forel, 1915)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Podomyrma	1322702	Podomyrma kitschneri	1322731	
1323253	Tetramorium convexum Bolton, 1980	1323253	Tetramorium convexum Bolton, 1980	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium convexum	1323253	
1324122	Leptothorax pamiricus Ruzsky, 1902	1324122	Leptothorax pamiricus Ruzsky, 1902	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptothorax	1323767	Leptothorax pamiricus	1324122	
1324842	Crematogaster ferrarii Emery, 1888	1324842	Crematogaster ferrarii Emery, 1888	19	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster ferrarii	1324842	
1325417	Pogonomyrmex mayri Forel, 1899	1325417	Pogonomyrmex mayri Forel, 1899	60	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pogonomyrmex	1325341	Pogonomyrmex mayri	1325417	
1326011	Iridomyrmex Mayr, 1862	1326011	Iridomyrmex Mayr, 1862	258	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Iridomyrmex	1326011	Iridomyrmex brunneus		
1326129	Cerapachys lindrothi Wilson, 1959	1326129	Cerapachys lindrothi Wilson, 1959	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cerapachys	1326115	Cerapachys lindrothi	1326129	
1326205	Cerapachys augustae Wheeler, 1902	1326205	Cerapachys augustae Wheeler, 1902	160	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cerapachys	1326115	Cerapachys augustae	1326205	
5034038	Camponotus storeatus Forel, 1910	5034038	Camponotus storeatus Forel, 1910	105	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus storeatus	5034038	
5034147	Camponotus cingulatus Mayr, 1862	5034147	Camponotus cingulatus Mayr, 1862	80	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus cingulatus	5034147	
5034530	Camponotus simillimus indianus Forel, 1879	5034530	Camponotus simillimus indianus Forel, 1879	87	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus simillimus	5034525	
5035087	Solenopsis patagonica Emery, 1906	5035087	Solenopsis patagonica Emery, 1906	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Solenopsis	9107211	Solenopsis patagonica	5035087	
5035246	Solenopsis jacoti Wheeler, 1923	5035246	Solenopsis jacoti Wheeler, 1923	72	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Solenopsis	9107211	Solenopsis jacoti	5035246	
5035463	Myrmecia flavicoma Roger, 1861	5035463	Myrmecia flavicoma Roger, 1861	65	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmecia	1317709	Myrmecia flavicoma	5035463	
5035487	Myrmecia erecta Ogata & Taylor, 1991	5035487	Myrmecia erecta Ogata & Taylor, 1991	31	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmecia	1317709	Myrmecia erecta	5035487	
5035683	Azteca fasciata laeta Wheeler, 1942	5035683	Azteca fasciata laeta Wheeler, 1942	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Azteca	1322845	Azteca fasciata	5035682	
5035818	Lasius xerophilus MacKay & MacKay, 1994	5035818	Lasius xerophilus MacKay & MacKay, 1994	42	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lasius	1325751	Lasius xerophilus	5035818	
5035863	Lasius jensi Seifert, 1982	5035863	Lasius jensi Seifert, 1982	63	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lasius	1325751	Lasius jensi	5035863	
5036020	Turneria pacifica Mann, 1919	5036020	Turneria pacifica Mann, 1919	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Turneria	7474147	Turneria pacifica	5036020	
6244184	Pheidole havilandi selangorensis Forel, 1913	6244184	Pheidole havilandi selangorensis Forel, 1913	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole havilandi	1322527	
6244911	Anonychomyrma itinerans depilis (Forel, 1902)	6244911	Anonychomyrma itinerans depilis (Forel, 1902)	4	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Anonychomyrma	1316194	Anonychomyrma itinerans	1316202	
6245239	Oecophylla smaragdina gracilior Forel, 1911	6245239	Oecophylla smaragdina gracilior Forel, 1911	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Oecophylla	1317383	Oecophylla smaragdina	1317388	
6246355	Acromyrmex octospinosus inti Wheeler, 1937	6246355	Acromyrmex octospinosus inti Wheeler, 1937	3	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Acromyrmex	1320640	Acromyrmex octospinosus	1320686	
6246741	Lepisiota foreli impressa (Arnold, 1920)	6246741	Lepisiota foreli impressa (Arnold, 1920)	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lepisiota	1320868	Lepisiota foreli	1320939	
7773215	Formica crinita	7773215	Formica crinita	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Formica	1314840	Formica crinita	7773215	
7990313	Crematogaster brevispinosa var. tumulicula	7990313	Crematogaster brevispinosa var. tumulicula	1	VARIETY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster brevispinosa	1324603	
8176139	Pheidole kugleri	8176139	Pheidole kugleri	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole kugleri	8176139	
8219251	Strumigenys ection	8219251	Strumigenys ection	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Strumigenys	1320203	Strumigenys ection	8219251	
10211663	Strumigenys canina Brown & Boisvert, 1979	1321147	Pyramica canina (Brown & Boisvert, 1979)	10	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pyramica	1321015	Pyramica canina	1321147	
1316200	Anonychomyrma fornicata (Emery, 1914)	1316200	Anonychomyrma fornicata (Emery, 1914)	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Anonychomyrma	1316194	Anonychomyrma fornicata	1316200	
1316317	Ocymyrmex celer Weber, 1943	1316317	Ocymyrmex celer Weber, 1943	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Ocymyrmex	1316299	Ocymyrmex celer	1316317	
1316376	Messor barbarus (Linnaeus, 1767)	1316376	Messor barbarus (Linnaeus, 1767)	264	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Messor	1316342	Messor barbarus	1316376	
1316497	Messor pergandei (Mayr, 1886)	1316497	Messor pergandei (Mayr, 1886)	495	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Messor	1316342	Messor pergandei	1316497	
1316790	Tapinoma menozzii Donisthorpe, 1936	1316790	Tapinoma menozzii Donisthorpe, 1936	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tapinoma	1316784	Tapinoma menozzii	1316790	
1317316	Brachymyrmex myops Emery, 1906	1317316	Brachymyrmex myops Emery, 1906	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Brachymyrmex	1317285	Brachymyrmex myops	1317316	
1317959	Polyrhachis Smith, 1857	1317959	Polyrhachis Smith, 1857	9	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis darlingtoni		
1318372	Polyrhachis rufipes Smith, 1858	1318372	Polyrhachis rufipes Smith, 1858	14	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis rufipes	1318372	
1319181	Tetraponera Smith, 1852	1319181	Tetraponera Smith, 1852	3729	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetraponera	1319181			
1319726	Pachycondyla sculpturata Karavaiev, 1925	1319726	Pachycondyla sculpturata Karavaiev, 1925	29	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pachycondyla	1319685	Pachycondyla sculpturata	1319726	
1319945	Pachycondyla porcata (Emery, 1897)	1319945	Pachycondyla porcata (Emery, 1897)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pachycondyla	1319685	Pachycondyla porcata	1319945	
1320191	Mycetosoritis aspera (Mayr, 1887)	1320191	Mycetosoritis aspera (Mayr, 1887)	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Mycetosoritis	1320187	Mycetosoritis aspera	1320191	
1320490	Myrmicaria arnoldi Santschi, 1925	1320490	Myrmicaria arnoldi Santschi, 1925	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmicaria	1320420	Myrmicaria arnoldi	1320490	
1321308	Leptogenys intermedia Emery, 1902	1321308	Leptogenys intermedia Emery, 1902	317	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptogenys	1321215	Leptogenys intermedia	1321308	
1321628	Proformica epinotalis Kuznetsov-Ugamsky, 1927	1321628	Proformica epinotalis Kuznetsov-Ugamsky, 1927	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Proformica	1321612	Proformica epinotalis	1321628	
1321965	Pheidole bessonii Forel, 1891	1321965	Pheidole bessonii Forel, 1891	506	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole bessonii	1321965	
1322468	Pheidole woodmasoni Forel, 1885	1322468	Pheidole woodmasoni Forel, 1885	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole woodmasoni	1322468	
